evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,location_latitude,location_longitude,location_postal_code,location_city,,Pincode,Latitude of nearest fast charger,Longitude of the nearest fast charger,Distance from the nearet fast charger(in Km)
2634,01.04.21,DE*UFC*E110028*1,-42.46768315,-0.850444895,-10373.93959,-1216.713971,-1285750.999,49.410226,8.341656,67105,Dannstadt-Schauernheim,,671,49.385831,8.391853,4.533602501
2642,01.08.19,DE*EDR*E82100083*1,-35.32380918,-11.13079576,-2977.757833,-1176.690884,-709674.0479,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
2643,01.03.21,DE*UFC*E110003*1,-4.788246581,2.125425768,2468.945923,-106.4708097,-177222.3991,49.769035,10.470728,96160,Geiselwind,,961,49.819859,11.000909,38.47355524
2651,01.08.18,DE*EDR*E12100066*1,-2.309679966,-14.97029153,-295.2546635,-534.8059167,-171132.4343,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
2652,01.11.20,DE*UFC*E320110*2,-52.69873019,-14.23928907,-7185.485193,-1459.300056,-1498871.439,50.80941,7.220012,53721,Siegburg,,537,50.798281,7.20399,1.673035487
2657,01.12.20,DE*UFC*E110002*1,-0.802251394,0.491742982,6881.401282,17.29987803,169797.9489,49.769144,10.47069,96160,Geiselwind,,961,49.819859,11.000909,38.47443258
2665,01.08.21,DE*UFC*E110018*1,-20.18172822,-85.01691997,-556.4689523,-775.7610694,-395692.2506,50.115412,7.598384,56291,Pfalzfeld,,562,50.546194,7.637306,47.9803777
2666,01.04.22,DE*EDR*E21000126*1,72.39726028,-7.970020998,2970.154384,1418.428477,1268595.185,51.326179,6.891523,40883,Ratingen,,408,51.252237,6.951764,9.227675509
2668,01.12.20,DE*EDR*E22100030*1,-4.685402342,4.744739269,1023.582609,-115.0097155,-95254.74092,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
2670,01.07.20,DE*UFC*E110023*1,-35.24410831,-6.470847831,-3540.093682,-1065.895536,-952307.8145,47.909206,7.592225,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.84176773
2672,01.05.22,DE*EDR*E21000180*1,8.288578097,0.494507432,6483.391138,159.375025,355998.9756,50.947866,11.196966,99198,MÃ¶nchenholzhausen,,991,51.113131,10.933049,26.04465825
2673,01.06.21,DE*UFC*E320102*2,-58.56960817,4.805674229,-9974.309047,-1295.465471,-1637091.361,48.337404,11.608041,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.85984504
2675,01.03.22,DE*UFC*E320125*2,-12.35669131,17.65282695,1856.028604,-143.5760969,-509337.3873,50.58188084,7.47883551,56593,Krunkel,,565,50.431696,7.4575,16.76781377
2676,01.06.21,DE*UFC*E110117*1,-10.16063388,38.77494149,10725.42055,-156.0085075,-228308.3423,49.836824,12.172453,92670,Windischeschenbach,,926,49.66344,12.14901,19.35285119
2677,01.02.21,DE*EDR*E92100037*1,-14.4875769,-2.825995741,1859.35931,-519.5278635,-279069.3342,49.271799,11.601929,92355,92355 Velburg,,923,49.312984,11.475445,10.25242222
2679,01.04.22,DE*EDR*E21000168*1,25.42669802,10.33883831,10682.97259,1272.614545,829569.4822,50.263514,9.881064,97795,Schondra,,977,49.85294,9.61032,49.57644172
2680,01.11.21,DE*UFC*E320123*1,-72.76616388,-11.23468349,-7976.462182,-2076.724674,-2073461.886,51.48415,6.763808,47166,Duisburg,,471,51.462389,6.733861,3.187028937
2681,01.08.21,DE*EDR*E22100030*1,0.552288018,-5.227321682,2006.363076,-248.8767336,-9938.986185,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
2682,01.06.21,DE*EDR*E21000173*1,-15.93150951,-9.575561414,829.269632,-464.4525029,-286793.7284,50.899353,7.152178,51503,RÃ¶srath,,515,50.884242,7.186257,2.921794634
2683,01.07.18,DE*EDR*E82100083*1,-21.19495525,-37.76030953,-12000.59216,-1085.584804,-708160.4941,48.124006,11.759489,85622,Vaterstetten,,856,48.08001,11.87231,9.701495838
2685,01.03.21,DE*EDR*E11000318*2,-0.966722708,-38.97676129,233.9860174,-691.5732849,-196984.6027,51.772085,7.174789,45721,Haltern am See,,457,51.64476422,7.102951204,14.99779507
2687,01.11.21,DE*EDR*E21000176*1,-1.265895055,-16.96349508,3.202383163,-396.6529478,-10232.25672,48.960859,12.093162,93080,Pentling,,930,49.004306,12.064259,5.271452852
2690,01.11.20,DE*EDR*E11000301*2,2.23097327,-15.78152431,1752.645143,-161.9637803,50263.18961,51.930074,8.532181,33689,Bielefeld,,336,52.028614,8.556061,11.07854171
2692,01.05.22,DE*UFC*E110107*1,8.163593269,6.966754,8053.937074,320.0528289,376517.0849,54.363368,9.670997,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.589047438
2696,01.12.21,DE*UFC*E320125*1,139.5970073,-1.662847571,6309.86816,3448.178851,3963497.449,50.58188084,7.47883551,56593,Krunkel,,565,50.431696,7.4575,16.76781377
2699,01.03.21,DE*EDR*E92100038*1,-22.75409061,0.143645287,2391.51603,-717.650667,-334762.2177,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
2700,01.06.21,DE*EDR*E11000146*2,23.56466267,-3.757786968,5954.345409,714.0169155,475715.5652,51.38224573,9.24671866,34289,Zierenberg,,342,51.2288935,9.4296715,21.27247406
2701,01.04.21,DE*UFC*E320106*2,-46.03365663,5.014881369,-13987.4643,-1220.552584,-1349608.832,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
2702,01.09.20,DE*EDR*E02100017*1,-10.57538842,0.578183889,5944.005793,-292.030305,-157504.9795,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
2704,01.03.21,DE*UFC*E110026*1,-17.59664779,-0.916328771,5064.811645,-548.905286,-480933.471,47.909203,7.592365,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.8334524
2706,01.05.21,DE*UFC*E210037*1,-58.46576986,-2.329325967,-3632.029661,-1693.866579,-1548921.944,50.097035,8.353345,65207,Wiesbaden,,652,50.048154,8.217435,11.11854476
2707,01.08.20,DE*EDR*E12100075*1,-28.82055659,-15.14083057,-1837.382836,-1213.224031,-560968.5662,53.510538,10.852775,19246,19246 Valluhn,,192,53.3003,11.0516,26.83673007
2708,01.01.22,DE*EDR*E02100073*1,-2.373980686,-12.09158269,181.9847896,-263.4687013,-116378.7079,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
2709,01.04.22,DE*UFC*E320123*1,-29.58627547,0.568207241,-5135.545313,-547.6229635,-676097.1081,51.48415,6.763808,47166,Duisburg,,471,51.462389,6.733861,3.187028937
2710,01.10.18,DE*EDR*E02100073*1,-15.07332412,-5.972974881,4005.354658,-461.1510707,-278146.2761,51.432622,11.423106,6542,06542 Wolferstedt,,654,49.99718,8.4241166,264.6528836
2711,01.06.21,DE*EDR*E21000162*1,13.06849049,-4.52760223,5848.728816,387.5474971,305115.2716,50.548416,7.585134,56307,Dernbach,,563,50.266142,7.51002,31.83561921
2712,01.01.20,DE*UFC*E110119*1,-21.34159112,-14.89009493,-2467.772482,-570.2309607,-882697.9726,51.424935,6.992892,45131,Essen,,451,51.452388,7.013563,3.372156314
2719,01.03.21,DE*EDR*E11000322*2,2.919994229,-29.1763764,2833.868712,-194.9804846,-58396.28847,50.581904,7.478944,56593,Krunkel,,565,50.431696,7.4575,16.77107057
2720,01.07.19,DE*EDR*E62100025*1,-16.36740704,-4.560985252,9609.584532,-286.6402142,-43774.41147,49.946431,8.608135,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.08593552
2721,01.06.21,DE*EDR*E21000137*1,58.49511738,-3.964212998,4402.266243,1307.872238,1008507.286,47.926902,11.402966,82335,Berg,,823,47.76578557,11.35917449,18.21094518
2722,01.12.21,DE*UFC*E320121*2,-1.663841178,1.158380005,-1268.674819,45.84508339,-158978.2749,53.855926,13.333712,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037066733
2723,01.06.18,DE*EDR*E02100017*1,13.94886453,-5.829135583,-492.7676582,292.2190657,110194.0199,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
2725,01.03.21,DE*UFC*E110024*1,-11.59664779,-2.427837722,8928.046939,-395.905286,-219304.471,47.909208,7.592273,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.83872145
2727,01.11.21,DE*UFC*E320102*2,-56.90718119,7.348180704,185.5834268,-1291.961575,-1599694.918,48.337404,11.608041,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.85984504
2728,01.08.20,DE*EDR*E22100053*1,-13.44771198,-2.673155015,4828.821409,-559.8767336,-178148.9862,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
2730,01.05.21,DE*EDR*E12100020*1,48.05356824,-12.6573159,948.8457518,808.4209664,629758.8736,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
2731,01.05.21,DE*EDR*E21000159*1,42.89447858,5.480424663,5246.447292,1363.910978,792686.7144,47.829777,11.907303,83737,Irschenberg,,837,47.79258,11.83079,7.053617748
2735,01.01.19,DE*EDR*E22100036*1,-10.11333251,-9.437434204,-3248.598027,-393.4513722,-182896.9495,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
2736,01.06.20,DE*EDR*E99000520*1,14.45974115,-3.482966295,2524.064996,400.6371803,235760.1518,51.105607,11.957291,6721,06721 Teuchern,,672,49.545854,8.352779,309.0652094
2738,01.12.19,DE*EDR*E02100005*1,-5.946050519,-0.419315974,4620.610647,-203.0270445,-121876.4994,50.893563,12.9408,9244,09244 Lichtenau,,924,49.3225632,12.121547,184.1951043
2740,01.06.21,DE*EDR*E21000184*1,64.09803887,1.333853719,6661.58599,1757.161593,1405288.927,52.07187,8.664632,32107,Bad Salzuflen,,321,52.06697,8.75456,6.170878791
2741,01.06.21,DE*UFC*E210037*1,-83.68267,-10.24638024,-15665.94292,-2460.398448,-2477496.62,50.097035,8.353345,65207,Wiesbaden,,652,50.048154,8.217435,11.11854476
2745,01.11.21,DE*EDR*E11000311*2,22.9485166,-19.07483404,2685.981626,694.1859718,377391.851,53.483845,10.024303,21109,Hamburg,,211,53.50427,9.98539,3.432815891
2746,01.01.22,DE*EDR*E12100015*1,5.943361757,4.861875534,7261.496178,189.2765477,179859.2009,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
2747,01.03.18,DE*EDR*E92100038*1,2.245909386,-3.327783285,-3539.912541,-126.650667,-78112.21765,49.271779,11.599725,92355,92355 Velburg,,923,49.312984,11.475445,10.11067872
2748,01.03.22,DE*UFC*E210032*1,12.24521769,0.682424186,860.3219074,-192.4177531,215240.3455,47.906337,11.717369,83607,Holzkirchen,,836,47.891644,11.731666,1.950708188
2751,01.11.21,DE*UFC*E320106*1,-23.2458416,-7.26802128,-1159.067493,-760.6700336,-873993.1213,53.42415,9.966352,21077,Hamburg,,210,53.483558,10.211489,17.52406092
2754,01.08.21,DE*EDR*E21000230*1,-95.29648491,-7.94647776,-15191.778,-2964.986566,-2228363.256,48.337465,11.608238,85376,Neufahrn bei Freising,,853,48.38330103,11.75294101,11.84378209
2755,01.05.19,DE*EDR*E22100030*1,-6.573587154,15.95844524,15786.29662,-57.23173594,41549.45358,53.520118,10.805807,23899,23899 Gudow,,238,50.865765,10.252332,297.5493706
2757,01.12.18,DE*EDR*E02100043*1,9.053949481,-2.817464122,2929.647684,220.9729555,109242.5006,51.607277,12.183264,6794,06794 Sandersdorf-Brehna,,679,51.555342,12.19287,5.812927442
2761,01.12.21,DE*UFC*E110019*1,-5.419418577,-81.1334274,7406.160196,-96.89405125,271528.9947,50.115383,7.598395,56291,Pfalzfeld,,562,50.546194,7.637306,47.9835521
2763,01.05.21,DE*EDR*E62100024*1,44.86698724,-4.728547954,2383.326372,798.4805884,626044.3427,49.946873,8.611233,64331,64331 Weiterstadt,,643,49.8120551,8.5791129,15.16670972
2764,01.06.21,DE*EDR*E12100066*1,43.34754472,-9.334676268,3157.104385,1044.307212,740161.3302,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
2766,01.07.21,DE*EDR*E31100016*1,-5.444558636,-10.79656285,4447.553681,-157.2784528,46156.12353,50.388569,9.530514,36381,36381 SchlÃ¼chtern,,363,50.7382511,9.2462788,43.76002282
2767,01.03.21,DE*EDR*E11000313*2,-1.594820625,-15.28724857,4244.569564,-162.3347227,-10922.4592,53.367001,9.736307,21279,Appel,,212,53.382537,9.9790413,16.19453634
2770,01.11.21,DE*EDR*E21000160*1,-3.269082521,-19.23930494,1056.637105,-281.9486064,-130042.2855,51.411443,7.498424,58099,Hagen,,580,51.377904,7.452426,4.908454721
2771,01.03.22,DE*EDR*E22100053*1,30.32860247,-5.222441367,1029.46163,517.2195968,402856.911,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
2779,01.04.21,DE*UFC*E32000114*1,15.56214474,-9.078602506,3605.98844,447.1931145,644022.5129,52.232271,7.88075,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.23676252
2780,01.01.21,DE*EDR*E22100053*1,-8.113332508,-10.97076754,-4733.264694,-362.4513722,-169306.9495,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
2784,01.05.18,DE*EDR*E12100075*1,-10.94643176,-13.53839698,-3784.36596,-566.5790336,-280330.1264,53.510538,10.852775,19246,19246 Valluhn,,192,53.3003,11.0516,26.83673007
2788,01.05.18,DE*EDR*E22100035*1,0.937289465,-6.481917979,-1342.724959,-110.8136213,3285.585426,54.366156,9.670627,24791,24791 Alt-Duvenstedt,,247,54.32017008,9.626915146,5.84591625
2791,01.04.21,DE*EDR*E99000502*1,37.00327912,-1.294083374,4221.371981,955.9724404,641865.0199,50.356513,8.692383,61239,61239 Ober-MÃ¶rlen,,612,50.341922,8.530458,11.60325077
2793,01.08.20,DE*UFC*E110002*1,-25.56456103,-12.01749746,-8805.151585,-1288.56714,-1072903.296,49.769144,10.47069,96160,Geiselwind,,961,49.819859,11.000909,38.47443258
2795,01.01.20,DE*EDR*E22100080*1,-10.11333251,-18.4374342,-6641.931361,-420.4513722,-193076.9495,53.818625,10.479484,23858,Reinfeld,,238,50.865765,10.252332,328.7049838
2799,01.05.18,DE*EDR*E62100049*1,37.37786386,-6.782613082,25.64030655,567.898703,377160.4745,50.096868,8.353418,65207,65207 Wiesbaden,,652,50.048154,8.217435,11.11404241
2802,01.09.20,DE*EDR*E22100053*1,-13.31474024,-4.406195766,2031.925141,-448.012976,-202504.221,54.068219,10.756875,23730,23730 Sierksdorf,,237,54.09928,10.82748,5.75658669
2804,01.12.21,DE*EDR*E21000134*1,59.35922397,7.300698175,7194.743664,2177.103916,1421977.534,49.748466,11.509936,91257,Pegnitz,,912,49.66416,11.47072,9.789380639
2806,01.08.21,DE*UFC*E32000112*1,112.0626046,-14.80726253,3892.554127,2695.474379,3558636.528,52.23117,7.876939,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.38931337
2809,01.08.21,DE*EDR*E72100096*1,122.8241735,3.636940618,3752.664808,3700.770169,2481641.259,48.80881,8.18106,76532,76532 Baden Baden,,765,48.818245,8.302521,8.955423109
2811,01.07.18,DE*EDR*E22100036*1,4.681141949,-5.73284278,2840.417948,232.2293468,98743.56757,54.363349,9.671023,24791,Alt-Duvenstedt,,247,54.32017008,9.626915146,5.58809427
2814,01.10.20,DE*EDR*E21000204*1,-26.95051069,-5.888888474,2448.184607,-953.5269806,-381453.9957,50.950038,11.19506,99198,MÃ¶nchenholzhausen,,991,51.113131,10.933049,25.77960823
2816,01.01.21,DE*EDR*E21000144*1,-23.71210168,21.12300229,14277.98262,-496.3603909,-335986.8399,51.403972,10.41653,37339,Kirchworbis,,373,51.37377,10.11615,21.11190674
2817,01.04.22,DE*UFC*E110122*1,-7.434308649,-2.842963031,935.2455922,-127.2011709,-295359.1365,50.406237,11.773701,95180,BBerg,,951,50.217945,11.937066,23.93603187
2818,01.01.22,DE*UFC*E210041*1,15.47088535,-0.901374105,8710.73557,631.7199258,850045.06,50.094696,8.352402,65207,Wiesbaden,,652,50.048154,8.217435,10.93462058
2825,01.05.21,DE*EDR*E02100031*1,-8.834235332,-2.385097181,3742.523374,-266.249065,-144372.3049,51.090952,13.236838,4741,04720 DÃ¶beln,,474,51.445778,6.635028,460.8325065
2828,01.11.21,DE*EDR*E12100066*1,45.00997171,-17.00081844,4916.151272,1175.811108,941351.7731,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
2830,01.07.20,DE*EDR*E12100020*1,35.30829734,-16.21539929,4363.088703,1026.882049,669474.9876,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
2831,01.09.21,DE*EDR*E21000133*1,-14.27011393,-3.422126324,160.2361871,-568.8993449,-277539.946,48.589101,13.365639,94036,Passau,,940,48.559526,13.4225,5.321224081
2833,01.11.20,DE*EDR*E72100096*1,-21.85617484,-6.558340213,498.3319149,-838.6128058,-429610.5336,48.80881,8.18106,76532,76532 Baden Baden,,765,48.818245,8.302521,8.955423109
2835,01.03.21,DE*EDR*E12100066*1,16.46663449,-8.133030265,2296.247972,302.2904137,236533.4629,53.115207,12.469085,16909,16909 Heiligengrabe,,169,53.067119,12.532982,6.840916657
2842,01.04.18,DE*EDR*E12100015*1,-6.891477625,-1.36484545,4316.710911,-222.4300785,-79308.85069,53.855931,13.33372,17129,VÃ¶lschow,,171,53.855673,13.333344,0.037830257
2845,01.04.22,DE*UFC*E110017*1,35.31781187,-83.17342194,-634.0182785,977.9576657,1035980.734,50.115428,7.598365,56291,Pfalzfeld,,562,50.546194,7.637306,47.97867918
2847,01.03.22,DE*UFC*E320109*2,-55.24206741,2.438499105,-3950.565159,-1473.82075,-1528464.749,50.806619,7.220173,53721,Siegburg,,537,50.798281,7.20399,1.467292457
2851,01.05.22,DE*EDR*E02100031*1,-4.834235332,-10.88509718,-1247.476626,-239.249065,-126692.3049,51.090952,13.236838,4741,04720 DÃ¶beln,,474,51.445778,6.635028,460.8325065
2853,01.07.21,DE*EDR*E21000153*1,16.89248195,-14.80643543,2917.683714,399.8042282,319892.652,49.944256,10.020341,97262,Hausen bei WÃ¼rzburg,,972,49.547112,10.224838,46.54069428
2860,01.12.20,DE*UFC*E110003*1,8.197748606,5.217783335,5963.444157,590.299878,413764.9489,49.769035,10.470728,96160,Geiselwind,,961,49.819859,11.000909,38.47355524
2861,01.02.22,DE*UFC*E110024*1,54.37583284,-3.879611109,9519.04716,1442.772372,1912984.199,47.909208,7.592273,79258,Hartheim-Bremgarten,,792,47.970762,7.721949,11.83872145
2862,01.03.22,DE*EDR*E21000174*1,43.51782386,-1.877597647,6654.354216,1493.189612,751872.6125,50.897498,7.153371,51503,RÃ¶srath,,515,50.884242,7.186257,2.737416295
2865,01.12.21,DE*EDR*E31100047*1,34.66974762,-10.03059147,1230.967331,736.7708053,423013.0459,50.52085,8.7554999,35415,35415 Pohlheim,,354,50.491861,8.655611,7.764754171
2866,01.10.21,DE*UFC*E210009*1,80.60719187,-8.658228087,1384.260591,1286.695761,1951742.398,52.302979,13.01724,14552,Michendorf,,145,52.40277,13.27005,20.44364223
2867,01.09.21,DE*EDR*E02100017*1,3.424611582,-3.314673254,2673.291507,49.96969497,18025.02053,51.063068,13.570808,1723,01723 Wilsdruff,,172,53.21039,14.004432,240.5970861
2868,01.05.22,DE*EDR*E11000315*2,31.22981404,-16.00294558,5554.981325,685.6891489,621814.6622,51.927961,8.529158,33659,Bielefeld,,336,52.028614,8.556061,11.34277083
2872,01.08.20,DE*UFC*E110119*1,-55.6759706,-22.75723805,-6977.921342,-1959.656322,-1708209.009,51.424935,6.992892,45131,Essen,,451,51.452388,7.013563,3.372156314
2874,01.01.21,DE*EDR*E21000193*1,-5.645266773,6.394083251,7333.559118,5.691341507,14927.31132,48.418731,10.812146,86368,Gersthofen,,863,48.406458,10.95206,10.41640767
2875,01.01.21,DE*UFC*E32000112*1,-32.60301588,-6.7171593,2017.180079,-913.1002592,-872794.4355,52.23117,7.876939,49545,Tecklenburger Land,,495,52.55593418,7.94300521,36.38931337
2876,01.09.20,DE*EDR*E99000506*1,8.424611582,10.27298908,10492.29584,639.969695,355095.0205,51.655961,11.817886,6420,06420 KÃ¶nnern,,642,49.906861,8.648861,295.7008947
2878,01.05.20,DE*EDR*E02100064*1,-1.834235332,6.07644128,9245.984913,39.75093499,45437.69514,51.655934,11.822297,6420,06420 KÃ¶nnern,,642,49.906861,8.648861,295.9325384
2880,01.02.22,DE*EDR*E11000313*2,32.37766,-9.092297708,8417.146935,1057.342936,762683.2111,53.367001,9.736307,21279,Appel,,212,53.382537,9.9790413,16.19453634
2881,01.09.20,DE*EDR*E72100096*1,-8.042854772,4.200326604,138.1450077,-338.366073,-229671.9758,48.80881,8.18106,76532,76532 Baden Baden,,765,48.818245,8.302521,8.955423109
2882,01.01.19,DE*EDR*E31100047*1,-11.75818255,-28.88114101,-11916.39236,-670.6708515,-437623.1627,50.52085,8.7554999,35415,35415 Pohlheim,,354,50.491861,8.655611,7.764754171
2885,01.12.21,DE*EDR*E21000202*1,103.4762995,0.064077587,5810.294819,2930.440279,2115951.829,53.088121,9.176999,27367,Sottrum,,273,53.19436149,9.289197922,13.98431641
2890,01.10.19,DE*EDR*E72100096*1,-22.54079047,6.750368959,3399.991062,-622.4868386,-375163.2725,48.80881,8.18106,76532,76532 Baden Baden,,765,48.818245,8.302521,8.955423109
2891,01.05.19,DE*EDR*E12100020*1,49.05356824,-10.11173031,2620.15404,1022.420966,769328.8736,52.133086,12.754556,14823,14823 MÃ¼hlenflieÃŸ-Grabow,,148,52.160095,12.779865,3.464375468
2895,01.01.19,DE*EDR*E02100058*1,-7.373980686,-10.86430996,-1283.621271,-357.4687013,-195708.7079,51.198028,14.330231,2625,02625 Bautzen,,262,53.041733,8.22121386,464.5467582
2896,01.12.21,DE*EDR*E21000184*1,105.2031238,0.054848004,6098.281457,3048.915483,2175447.407,52.07187,8.664632,32107,Bad Salzuflen,,321,52.06697,8.75456,6.170878791
2898,01.09.20,DE*EDR*E22100029*1,5.685259759,8.490773931,9866.343322,387.987024,317474.779,53.521783,10.802986,23899,23899 Gudow,,238,50.865765,10.252332,297.7086488
2906,01.02.22,DE*EDR*E21000284*1,58.64651527,11.60223698,5805.690395,2835.483731,1350224.767,51.509199,6.935654,46236,Bottrop,,462,51.656773,6.9472599,16.42906213
2907,01.12.21,DE*EDR*E21000205*1,-12.31053243,0.349243757,2042.25049,-446.2371717,-355398.2576,49.781131,10.244879,97355,Kleinlangheim,,973,49.778082,10.070273,12.54161348
2909,01.01.22,DE*EDR*E12100010*1,20.51382289,-12.65094309,2673.04495,176.2013301,303873.4705,52.250741,12.309279,14793,14793 Ziesar,,147,52.430611,12.550501,25.85692955
2910,01.01.21,DE*UFC*E210016*1,-43.69252217,-11.92886787,-100.4895718,-1687.513134,-1009273.597,51.65177,6.199559,47652,Weeze,,476,51.66566,6.17332,2.379363137
2911,01.02.21,DE*UFC*E110008*1,18.52865258,-66.59471407,5121.574669,570.4648223,363751.5538,54.092765,9.929822,24537,NeumÃ¼nster,,245,54.180057,9.94417,9.751327225
