evse_sequential_id,evse_charge_month,evse_id,evse_mean_sessions,evse_mean_duration,evse_mean_energy_wh,evse_sum_duration,evse_sum_energy_wh,charger_latest_known_status,charger_vendor,charger_model,charger_max_power,charger_max_current,connector_plug_type,connector_plug_power,connector_current_type,charger_first_connection_date,charger_last_connection_date,charger_authentication_modes,location_name,location_latitude,location_longitude,location_postal_code,location_city,location_charge_point_operator_name
919,2019-01-01,DE*EDR*E22100029*1,7.88666749172272,-1.96124372772447,1231.87816330309,111.548627766844,100313.050516585,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:36:49Z,"['R', 'DP']",Gudow Nord DC,53.521783,10.802986,23899,23899 Gudow,Tank & Rast
920,2019-10-01,DE*EDR*E02100005*1,-13.073324120863,-5.25868916629758,527.418150525884,-398.151070690137,-274356.276146409,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:31:36Z,"['R', 'DP']",Auerswalder Blick Nord DC,50.893563,12.9408,09244,09244 Lichtenau,Tank & Rast
922,2021-12-01,DE*UFC*E110118*1,-48.7983677769966,-18.1522496866825,-20267.1571025887,-1601.18471421252,-1387198.86948777,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-09-30T09:37:31Z,2022-05-12T16:37:06Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal West E.ON UFC 1,49.839271,12.172428,92670,Windischeschenbach,UFC Germany (DE*UFC)
923,2021-06-01,DE*EDR*E02100073*2,-0.667683766639026,4.96452653916312,-4044.9712686746,55.9871314436465,8968.33298513739,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:28:55Z,"['R', 'DP']",Rohnetal Süd DC,51.432622,11.423106,06542,06542 Wolferstedt,Tank & Rast
925,2019-07-01,DE*EDR*E22100019*1,-17.3188580509844,2.87430007703043,8525.81080470424,-450.770653180972,-222215.432433396,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T07:13:39Z,2022-05-12T16:29:59Z,"['R', 'DP']",Ellund DC,54.803352,9.328803,24983,Handewitt,Tank & Rast
926,2019-08-01,DE*EDR*E12100020*2,-22.4371048823947,13.1361648869881,2191.87567482704,-710.455965512969,-333665.253108909,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T11:24:43Z,"['R', 'DP']",Fläming Ost DC,52.133086,12.754556,14823,14823 Mühlenfließ-Grabow,Tank & Rast
927,2021-12-01,DE*EDR*E21000152*2,-1.1869697107632,-3.75948634461065,-4775.62719293564,-306.913548257196,-456001.007991772,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-12-16T10:51:40Z,2022-05-12T16:30:20Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Spessart Nord DC,49.898259,9.394119,63879,Weibersbrunn,Tank & Rast
928,2022-02-01,DE*EDR*E11000302*1,-5.05515799502913,-9.03610819445896,-987.960082158992,-287.752517051164,-62933.8594744053,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2020-09-15T14:41:47Z,2022-05-12T16:37:33Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Kucksiepen AC,51.265533,7.249006,42389,Wuppertal,Tank & Rast
929,2021-10-01,DE*EDR*E12100009*2,7.19793115595163,-18.4713571446627,-6983.97529925701,-198.712973515634,-211698.784626715,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:39:40Z,"['R', 'DP']",Buckautal Nord DC,52.252147,12.307884,14793,14793 Ziesar,Tank & Rast
930,2021-10-01,DE*UFC*E110110*1,24.0968359179698,1.62936406655039,7718.81123941769,866.494289444706,1119230.79839472,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2021-03-19T06:16:38Z,2022-05-12T16:41:46Z,"['NRC', 'NRD', 'R', 'DP']",Bühleck Süd E.ON UFC 1,51.38118,9.239556,34289,Zierenberg,UFC Germany (DE*UFC)
931,2021-07-01,DE*EDR*E92100037*1,-0.107518053749416,-10.968523341642,5833.18920830037,23.8042281820544,122124.651969075,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T15:56:30Z,2022-05-12T16:34:11Z,"['R', 'DP']",Jura Ost DC,49.271799,11.601929,92355,92355 Velburg,Tank & Rast
932,2021-06-01,DE*EDR*E21000187*1,-30.9315095070301,-6.62556141376406,-908.230367984183,-762.452502902452,-474423.728381676,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-17T14:27:39Z,2022-05-12T16:42:52Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg West AC,50.806865,7.21944,53721,Siegburg,Tank & Rast
933,2021-02-01,DE*EDR*E21000153*2,-10.1041252000366,11.3890949520496,-204.713347956269,-295.759797709309,-140474.021160451,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2021-01-11T14:11:43Z,2022-05-12T16:35:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Riedener Wald Ost DC,49.944256,10.020341,97262,Hausen bei Würzburg,Tank & Rast
935,2022-02-01,DE*UFC*E110001*1,-8.81576595301293,4.75046142610727,10713.2794332549,-124.793151342712,-35394.7287655522,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-03-18T13:27:55Z,2022-05-12T16:33:24Z,"['NRC', 'NRD', 'R', 'DP']",Autohof Geiselwind E.ON UFC 2,49.769169,10.470803,96160,Geiselwind,UFC Germany (DE*UFC)
936,2018-02-01,DE*EDR*E02100057*1,12.0404349217652,1.60042811187385,4595.18623418098,408.879926076084,197478.822939325,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T08:10:49Z,"['R', 'DP']",Oberlausitz Nord DC,51.200127,14.329909,02625,02625 Bautzen,Tank & Rast
937,2019-09-01,DE*EDR*E62100025*2,-19.9798375254689,-9.28021435577586,-2939.87306850498,-715.114471204186,-328430.88700975,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T13:15:49Z,2022-05-12T16:41:37Z,"['R', 'DP']",Gräfenhausen West DC,49.946431,8.608135,64331,64331 Weiterstadt,Tank & Rast
938,2020-09-01,DE*EDR*E22100029*2,-16.3147402408215,5.20744059728708,-3772.38167761544,-442.012975961331,-293930.221028653,in-service,EFACEC,Efapower-EV QC,50,73,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:36:49Z,"['R', 'DP']",Gudow Nord DC,53.521783,10.802986,23899,23899 Gudow,Tank & Rast
939,2021-12-01,DE*EDR*E02100073*2,-6.56259881587868,-4.55898718502548,-3052.09296355162,-268.258978764408,-89977.186306044,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:28:55Z,"['R', 'DP']",Rohnetal Süd DC,51.432622,11.423106,06542,06542 Wolferstedt,Tank & Rast
941,2022-05-01,DE*EDR*E21000133*2,-14.1455091409108,15.2508013119547,-6179.17499727277,-325.350039127175,-164895.958295825,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2020-11-12T09:26:14Z,2022-05-12T16:36:33Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Donautal West DC,48.589101,13.365639,94036,Passau,Tank & Rast
942,2020-08-01,DE*EDR*E99000502*2,-35.4962609701031,-0.586416534640865,-2607.14414931665,-1124.74629464239,-624848.965219747,in-service,EFACEC,Efapower-EV QC,50,73,Mennekes,22,AC,2019-01-22T08:55:43Z,2022-05-12T16:33:43Z,"['R', 'DP']",Wetterau West DC,50.356513,8.692383,61239,61239 Ober-Mörlen,Tank & Rast
943,2021-09-01,DE*EDR*E02100085*1,34.4246115818201,2.73677953066629,7123.51668872859,1284.96969496891,770654.020527494,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:40:58Z,"['R', 'DP']",Vogtland Nord DC,50.466056,12.184668,08527,08527 Plauen,Tank & Rast
944,2021-04-01,DE*UFC*E110005*1,20.279397585986,-82.9483700963048,1310.77053392417,203.40956862187,363124.97129187,in-service,ABB,MD_HVC_CAR,175,254,CHAdeMO,175,DC,2020-05-08T10:51:22Z,2022-05-12T16:40:07Z,"['NRC', 'NRD', 'R', 'DP']",Aalbek West E.ON UFC 2,54.092765,9.929906,24537,Neumünster,UFC Germany (DE*UFC)
945,2022-01-01,DE*EDR*E92100039*1,66.5871308693887,-0.842571549830616,5485.75934688226,2015.70539452906,1377797.00307495,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T11:42:57Z,2022-05-12T16:37:03Z,"['NRC', 'NRD', 'R', 'DP']",Kammersteiner Land Nord DC,49.308275,10.968714,91126,91126 Kammerstein,Tank & Rast
946,2021-10-01,DE*UFC*E210017*1,4.30944660912414,-9.58858256305579,-18249.7291985543,-1275.74087445693,-1058234.36117983,out-of-service,EFACEC,Efacec_175kw,160,232,CCS,175,DC,2020-11-26T09:36:25Z,2022-05-12T16:35:44Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Steigerwald Süd E.ON UFC,49.730729,10.726865,96193,Wachenroth,UFC Germany (DE*UFC)
947,2019-08-01,DE*EDR*E02100043*2,-4.32490845560459,-17.7327575378899,-6770.28044549725,-526.12599690565,-225753.431574703,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T11:53:44Z,2022-05-12T16:35:25Z,"['R', 'DP']",Köckern West DC,51.607277,12.183264,06794,06794 Sandersdorf-Brehna,Tank & Rast
948,2018-05-01,DE*EDR*E22100036*2,7.80986454924335,-5.74789263680292,-7010.97365905018,134.536329845356,86763.7666357766,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
949,2021-08-01,DE*EDR*E92100078*1,-2.74724860418502,-6.44544604069344,2624.54187813291,-357.719966855497,-79755.0336263793,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:32:07Z,"['R', 'DP']",Thüringer Wald Nord DC,50.726515,10.842037,99331,98716 Geraberg,Tank & Rast
950,2021-03-01,DE*EDR*E22100053*2,-10.2879458249951,2.07836361259391,-7459.83551835159,-328.012337430021,-67275.7759122071,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T11:57:51Z,2022-05-12T16:43:31Z,"['R', 'DP']",Neustädter Bucht Ost DC,54.068219,10.756875,23730,23730 Sierksdorf,Tank & Rast
952,2019-12-01,DE*EDR*E22100019*1,-16.685402342125,-8.40910688448189,-891.0327758816,-538.009715476471,-273384.740916091,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-02T07:13:39Z,2022-05-12T16:29:59Z,"['R', 'DP']",Ellund DC,54.803352,9.328803,24983,Handewitt,Tank & Rast
953,2018-03-01,DE*EDR*E02100005*1,37.0679542940417,-7.40526950339704,-1896.78610404679,716.202267718398,290315.15259004,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:31:36Z,"['R', 'DP']",Auerswalder Blick Nord DC,50.893563,12.9408,09244,09244 Lichtenau,Tank & Rast
954,2018-05-01,DE*EDR*E02100064*2,-0.450783628115052,-11.084292202213,-6527.83499811375,-85.4809992244036,4176.00819192369,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T16:53:42Z,2022-05-11T16:33:30Z,"['R', 'DP']",Plötzetal Ost DC,51.655934,11.822297,06420,06420 Könnern,Tank & Rast
956,2019-09-01,DE*EDR*E02100017*2,-13.1919367145751,1.05756029674348,-4559.06686528547,-400.262239249268,-180106.666418606,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:36:29Z,"['R', 'DP']",Dresdner Tor Nord DC,51.063068,13.570808,01723,01723 Wilsdruff,Tank & Rast
957,2018-06-01,DE*EDR*E92100078*2,-0.706572211614677,-13.803507778139,-8397.4864841271,-244.838772724379,-144288.956012639,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:32:07Z,"['R', 'DP']",Thüringer Wald Nord DC,50.726515,10.842037,99331,98716 Geraberg,Tank & Rast
958,2022-04-01,DE*UFC*E320123*3,-35.5862754676184,2.18632014235446,-290.659297504069,-602.62296347434,-445902.10807963,in-service,alpitronic GmbH,HYC_300,300,435,CCS,300,DC,2021-11-19T17:22:18Z,2022-05-12T16:31:33Z,"['NRC', 'NRD', 'R', 'DP']",Ladepark Duisburg- E.ON UFC 3 CCS,51.48415,6.763808,47166,Duisburg,UFC Germany (DE*UFC)
959,2021-02-01,DE*EDR*E21000173*1,-29.8399391150211,-10.7159977190439,-2085.74314230649,-775.791642488192,-492938.925373588,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-25T11:47:58Z,2022-05-12T16:39:34Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Königsforst Ost DC,50.899353,7.152178,51503,Rösrath,Tank & Rast
960,2019-10-01,DE*EDR*E99000506*2,-11.6898724172582,-14.1483603776215,-8983.14657109646,-387.383004908315,-174871.963092509,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-02T07:41:53Z,2022-05-12T16:40:01Z,"['NRC', 'NRD', 'R', 'DP']",Plötzetal West DC,51.655961,11.817886,06420,06420 Könnern,Tank & Rast
961,2021-10-01,DE*EDR*E22100001*2,27.2842263984326,11.7006244007568,-3308.16546985103,956.943954294735,283948.943062494,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-03-01T17:54:44Z,2022-05-12T16:40:10Z,"['NRC', 'NRD', 'R', 'DP']",Aalbek West DC,54.09272,9.92966,24537,24537 Neumünster,Tank & Rast
962,2021-04-01,DE*EDR*E21000203*1,0.940354274404818,5.21384432300347,6680.31947870378,64.767199995129,204399.147173749,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-01T13:18:20Z,2022-05-12T16:38:57Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Garbsen Süd DC,52.421196,9.565675,30826,Garbsen,Tank & Rast
963,2019-10-01,DE*EDR*E91100087*1,-5.80354460794281,18.7321212885578,10680.0960775445,30.3656713638078,7689.06455628961,out-of-service,ABB,MD_TERRA_53,0,0,CCS,50,DC,2018-03-26T17:26:55Z,2022-04-28T08:45:41Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Waldnaabtal Ost DC,49.836762,12.172311,"",Windischeschenbach,Tank & Rast
964,2021-04-01,DE*EDR*E12100066*1,5.18986012457252,-8.943434562476,1420.31444350769,-35.0871816062957,11260.5507518323,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-30T10:12:32Z,2022-05-12T16:35:03Z,"['R', 'DP']",Prignitz Ost DC,53.115207,12.469085,16909,16909 Heiligengrabe,Tank & Rast
965,2021-03-01,DE*UFC*E320109*3,1.65942181983863,-6.59030251582948,2409.7477053544,118.752703473013,191038.980658318,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-28T10:53:59Z,2022-05-12T16:31:16Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg West E.ON UFC-CCS,50.806619,7.220173,53721,Siegburg,UFC Germany (DE*UFC)
966,2021-09-01,DE*UFC*E210037*1,-54.2069229464678,-2.93663946221747,-2667.45517939905,-1619.647818932,-1290516.61910801,in-service,ABB,MD_HVC_CAR,350,508,CHAdeMO,175,DC,2020-12-17T14:27:30Z,2022-05-12T16:29:51Z,"['NRC', 'NRD', 'R', 'DP']",Medenbach Ost E.ON UFC 3,50.097035,8.353345,65207,Wiesbaden,UFC Germany (DE*UFC)
967,2018-08-01,DE*EDR*E92100037*1,-20.236371984616,-14.2987165290346,-3806.68709232634,-1004.30185225469,-483388.901782279,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T15:56:30Z,2022-05-12T16:34:11Z,"['R', 'DP']",Jura Ost DC,49.271799,11.601929,92355,92355 Velburg,Tank & Rast
968,2020-11-01,DE*EDR*E22100035*1,-2.61718368704835,-6.81897622079566,3309.00718387432,-111.841594183101,10243.3530806418,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-31T10:23:51Z,2022-05-12T16:34:44Z,"['R', 'DP']",Hüttener Berge Ost DC,54.366156,9.670627,24791,24791 Alt-Duvenstedt,Tank & Rast
970,2021-04-01,DE*UFC*E320113*1,-45.8908679414885,1.82527240674115,-7278.41700366273,-1467.38849543143,-1133479.42482897,out-of-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-26T11:15:47Z,2022-03-09T12:15:39Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Samerberg Nord E.ON UFC,47.802832,12.17879,83101,Rohrdorf,UFC Germany (DE*UFC)
971,2022-05-01,DE*EDR*E21000193*1,-14.1055214195808,15.5668444161057,11511.0599461258,14.9109778035396,-15247.2856140583,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-11-16T07:47:07Z,2022-05-12T16:35:01Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Edenbergen AC,48.418731,10.812146,86368,Gersthofen,Tank & Rast
972,2020-02-01,DE*EDR*E22100001*2,0.397985441060767,4.89340021551358,-3290.40985232059,-60.0250489390438,127763.042148228,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-03-01T17:54:44Z,2022-05-12T16:40:10Z,"['NRC', 'NRD', 'R', 'DP']",Aalbek West DC,54.09272,9.92966,24537,24537 Neumünster,Tank & Rast
973,2021-10-01,DE*UFC*E320110*3,-1.48185659506607,-16.8901507501586,-426.540103564996,55.3993650644773,134425.551921869,in-service,alpitronic GmbH,HYC_300,22,32,Mennekes,22,AC,2020-10-28T10:39:19Z,2022-05-12T16:43:48Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Siegburg Ost AC,50.80941,7.220012,53721,Siegburg,UFC Germany (DE*UFC)
974,2019-09-01,DE*EDR*E62100049*1,9.63671077092637,2.51955786564909,7122.3754915012,456.117463013992,374226.79993635,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T12:05:40Z,2022-05-12T16:42:49Z,"['R', 'DP']",Medenbach Ost DC,50.096868,8.353418,65207,65207 Wiesbaden,Tank & Rast
975,2021-04-01,DE*EDR*E22100029*1,23.051828109152,3.33445592354009,4531.01948407706,749.842001469972,442154.998885791,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:36:49Z,"['R', 'DP']",Gudow Nord DC,53.521783,10.802986,23899,23899 Gudow,Tank & Rast
976,2021-02-01,DE*UFC*E210007*1,-13.3913896299646,-2.64889642039761,1237.40567821975,-528.571706111211,-370829.75171908,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-10-19T13:17:25Z,2022-05-12T16:36:54Z,"['NRC', 'NRD', 'R', 'DP']",Created 2020-10-19 16:17 con: 0,51.774475,7.639402,59387,Ascheberg,UFC Germany (DE*UFC)
977,2022-02-01,DE*EDR*E02100064*2,4.42388662536996,5.02409023388325,-3308.20070966358,176.647991857906,40521.1359932251,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-01T16:53:42Z,2022-05-11T16:33:30Z,"['R', 'DP']",Plötzetal Ost DC,51.655934,11.822297,06420,06420 Könnern,Tank & Rast
978,2022-02-01,DE*UFC*E320106*1,-20.8166981909322,2.15785946876314,3441.11353333292,-646.513069654532,-696734.761132948,in-service,alpitronic GmbH,HYC_300,150,218,CCS,300,DC,2020-10-27T12:57:36Z,2022-05-12T16:31:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge Ost 1 E.ON UFC-Chademo,53.42415,9.966352,21077,Hamburg,UFC Germany (DE*UFC)
979,2021-10-01,DE*EDR*E12100067*1,111.325356071916,-6.99936498608843,8091.39529844093,3849.93707530335,2633000.03416348,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-30T12:05:32Z,2022-05-12T16:37:55Z,"['R', 'DP']",Prignitz West DC,53.115301,12.466908,16909,16909 Heiligengrabe,Tank & Rast
980,2021-07-01,DE*EDR*E62100007*2,-11.9839553356318,-13.1744659871436,-6042.6966972964,-385.872148423827,-336756.098414493,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-01-29T11:48:01Z,2022-05-12T16:30:06Z,"['NRC', 'NRD', 'R', 'DP']",Bergstraße Ost DC,49.690307,8.603811,64625,64625 Bensheim,Tank & Rast
981,2020-11-01,DE*EDR*E02100064*1,9.61129151602418,-5.98662910738847,5410.01814860334,336.722962146329,194204.462792688,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T16:53:41Z,2022-05-11T16:33:30Z,"['R', 'DP']",Plötzetal Ost DC,51.655934,11.822297,06420,06420 Könnern,Tank & Rast
982,2020-11-01,DE*EDR*E21000149*1,23.1575443699592,-13.7904565225855,1323.09204938358,369.376134900142,296178.729014155,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-15T09:28:53Z,2022-05-12T16:40:19Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Höhenrain West DC,47.927117,11.401748,82335,Berg,Tank & Rast
983,2021-08-01,DE*EDR*E31100016*2,-6.18996086343049,-3.37421945923497,-1874.82493111649,-328.616467487394,-58539.1171667134,in-service,ABB,MD_TERRA_53,43,63,Mennekes,43,AC,2018-04-24T07:44:50Z,2022-05-12T16:38:47Z,"['NRC', 'NRD', 'R', 'DP']",Distelrasen AC,50.388569,9.530514,36381,36381 Schlüchtern,Tank & Rast
984,2021-11-01,DE*UFC*E210025*1,3.47426856467451,-8.91534525247578,1407.18551840501,-361.923335762803,74917.8904494695,in-service,EFACEC,Efacec_160kw,161,234,CCS,160,DC,2020-11-09T11:41:23Z,2022-05-12T16:33:12Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Seeberg West E.ON UFC,52.542215,13.689707,15366,Neuenhagen bei Berlin,UFC Germany (DE*UFC)
985,2018-12-01,DE*EDR*E31100014*1,-23.3302523827621,-7.79725813940023,4234.61733118631,-782.229194696521,-497723.954117573,in-service,ABB,MD_TERRA_53,50,73,CCS,50,DC,2018-03-01T07:23:34Z,2022-05-12T16:33:50Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Bühleck Süd AC,51.38117688,9.23966895,34289,Zierenberg,Tank & Rast
986,2021-07-01,DE*UFC*E320122*1,10.2585442304139,5.11769919242981,-6917.0454434297,135.147580491095,-81852.6456841379,out-of-service,alpitronic GmbH,HYC_300,300,435,CCS,300,DC,2020-07-22T14:56:40Z,2022-05-04T08:48:43Z,"['NRC', 'NRD', 'R', 'DP']",Trave E.ON UFC - CCS 2,53.818714,10.479528,23858,Reinfeld,UFC Germany (DE*UFC)
987,2018-11-01,DE*EDR*E02100042*1,-3.38870848397581,-7.55329577405513,1834.05814860334,-129.277037853671,-101504.537207312,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-01T10:11:13Z,2022-05-12T16:40:42Z,"['R', 'DP']",Köckern Ost DC,51.608992,12.187898,06794,Sandersdorf-Brehna,Tank & Rast
988,2020-01-01,DE*EDR*E22100036*1,5.88666749172273,3.5976535153833,6366.84056931812,163.548627766844,167903.050516585,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:33:55Z,"['R', 'DP']",Raststätte Hüttener Berge West DC,54.363349,9.671023,24791,Alt-Duvenstedt,Tank & Rast
989,2021-05-01,DE*EDR*E21000145*1,31.5881147196145,6.58650133890095,6800.54867018054,1064.21825827284,821772.023065453,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2020-10-30T11:10:38Z,2022-05-12T16:32:30Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Wildeshausen Nord AC,52.91502,8.425643,27801,Dötlingen,Tank & Rast
990,2018-07-01,DE*EDR*E02100073*2,-10.196054524738,-20.2755802235132,-6164.66604963245,-390.019916468909,-160714.877823349,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:35:23Z,2022-05-12T16:28:55Z,"['R', 'DP']",Rohnetal Süd DC,51.432622,11.423106,06542,06542 Wolferstedt,Tank & Rast
992,2021-10-01,DE*UFC*E32000112*2,-67.2700627664036,-2.13395624383501,4894.18655948561,-2038.76688908624,-1686727.49166541,in-service,alpitronic GmbH,HYC_300,100,145,CHAdeMO,"62,5",DC,2020-10-28T16:45:58Z,2022-05-12T16:30:47Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Tecklenburger Land West AC,52.23117,7.876939,49545,Tecklenburger Land,UFC Germany (DE*UFC)
993,2020-02-01,DE*EDR*E02100051*2,-3.57611337463004,-21.0759097661168,-5226.40070966358,-164.352008142094,-28900.8640067749,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-05T08:21:20Z,2022-05-12T16:34:59Z,"['R', 'DP']",Muldental Nord DC,51.261945,12.708112,04668,04668 Grimma,Tank & Rast
994,2021-04-01,DE*UFC*E320104*1,-49.0659531809038,4.68174355068685,278.69085966497,-1329.5683233304,-1451634.34363033,in-service,alpitronic GmbH,HYC_300,150,218,CCS,3000,DC,2020-10-28T10:48:59Z,2022-03-08T20:53:22Z,"['NRC', 'NRD', 'R', 'DP']",Raststätte Harburger Berge West E.ON UFC-Chademo,53.424056,9.963125,21077,Hamburg,UFC Germany (DE*UFC)
995,2019-05-01,DE*EDR*E02100051*1,26.3064533978023,2.00799660604917,2307.71640470468,700.157787975388,477489.83696469,out-of-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:21:19Z,2022-05-12T16:34:59Z,"['R', 'DP']",Muldental Nord DC,51.261945,12.708112,04668,04668 Grimma,Tank & Rast
996,2020-03-01,DE*EDR*E02100058*1,-17.9320457059583,-15.9588409319685,-6726.0718183325,-587.797732281602,-340374.84740996,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-02-05T08:35:23Z,2022-05-12T16:41:12Z,"['R', 'DP']",Oberlausitz Süd DC,51.198028,14.330231,02625,02625 Bautzen,Tank & Rast
997,2021-03-01,DE*EDR*E62100006*1,-1.71994651685208,0.184378567558973,5473.19507786319,-59.6499642365193,72667.9319988963,in-service,EFACEC,Efapower-EV QC,50,73,CCS,50,DC,2018-01-29T10:59:44Z,2022-03-29T11:38:41Z,"['NRC', 'NRD', 'R', 'DP']",Bad Camberg West DC,50.300134,8.234582,65520,65520 Bad Camberg,Tank & Rast
998,2022-02-01,DE*EDR*E92100039*2,12.3849981803943,0.0262482242734734,-8255.60342511607,339.822087689881,-83194.1530045516,in-service,EFACEC,Efapower-EV QC,43,63,Mennekes,22,AC,2018-02-02T11:42:58Z,2022-05-12T16:37:03Z,"['NRC', 'NRD', 'R', 'DP']",Kammersteiner Land Nord DC,49.308275,10.968714,91126,91126 Kammerstein,Tank & Rast
